date;stock_fin_de_journee;source;pits
2012-10-17;42667.6482;Storengy;Centre
2019-06-14;6027.6312;Storengy;Sediane
2017-05-16;14649.28938;Storengy;Centre
2013-03-29;3407.8374;Storengy;Saline
2014-04-22;4053.5118;Storengy;Serene
2012-10-22;43357.437;Storengy;Centre
2019-06-19;6394.68306;Storengy;Sediane
2017-05-18;14881.99284;Storengy;Centre
2013-04-03;2842.371;Storengy;Saline
2014-04-26;4250.0214;Storengy;Serene
2012-10-26;43677.2664;Storengy;Centre
2019-07-08;8454.02346;Storengy;Sediane
2017-05-25;16176.34944;Storengy;Centre
2013-04-05;2424.2868;Storengy;Saline
2014-04-30;4665.0978;Storengy;Serene
2012-11-05;42653.6118;Storengy;Centre
2019-07-09;8572.43052;Storengy;Sediane
2017-05-27;16619.69916;Storengy;Centre
2013-04-06;2240.811;Storengy;Saline
2014-05-05;5314.7826;Storengy;Serene
2012-11-30;35866.0098;Storengy;Centre
2019-07-13;8970.96402;Storengy;Sediane
2017-06-01;17326.9332;Storengy;Centre
2013-04-13;1952.0622;Storengy;Saline
2014-05-14;6284.2968;Storengy;Serene
2012-12-06;33589.1052;Storengy;Centre
2019-07-17;9220.9122;Storengy;Sediane
2017-06-02;17488.8531;Storengy;Centre
2013-04-22;2074.3794;Storengy;Saline
2014-05-16;6487.8246;Storengy;Serene
2012-12-10;32009.0076;Storengy;Centre
2019-07-25;9768.73284;Storengy;Sediane
2017-06-06;18281.30814;Storengy;Centre
2013-04-26;2211.7356;Storengy;Saline
2014-05-23;7226.7408;Storengy;Serene
2012-12-15;30011.8284;Storengy;Centre
2019-07-27;9874.30662;Storengy;Sediane
2017-06-17;19561.42782;Storengy;Centre
2013-04-28;2278.9098;Storengy;Saline
2014-06-01;8182.2186;Storengy;Serene
2012-12-19;28648.2924;Storengy;Centre
2019-07-29;9998.22798;Storengy;Sediane
2017-06-25;20005.47936;Storengy;Centre
2013-05-10;2642.8536;Storengy;Saline
2014-06-03;8350.6554;Storengy;Serene
2012-12-27;26879.706;Storengy;Centre
2019-07-30;10074.02454;Storengy;Sediane
2017-06-27;20106.84222;Storengy;Centre
2013-05-11;2673.9342;Storengy;Saline
2014-06-09;8946.1998;Storengy;Serene
2013-01-03;25443.9828;Storengy;Centre
2019-01-09;10334.50002;Storengy;Sediane B
2017-07-02;20784.80034;Storengy;Centre
2013-05-16;2796.2514;Storengy;Saline
2014-06-17;9677.0952;Storengy;Serene
2013-01-06;24880.5216;Storengy;Centre
2019-01-20;8038.94706;Storengy;Sediane B
2017-07-06;21373.82784;Storengy;Centre
2013-05-19;2904.5322;Storengy;Saline
2014-06-19;9860.571;Storengy;Serene
2013-01-14;22529.4246;Storengy;Centre
2019-01-21;7790.80356;Storengy;Sediane B
2017-07-15;22626.47628;Storengy;Centre
2013-05-26;3094.0236;Storengy;Saline
2014-07-06;11271.2292;Storengy;Serene
2013-01-19;20453.04;Storengy;Centre
2019-01-30;5965.57026;Storengy;Sediane B
2017-07-25;23953.91868;Storengy;Centre
2013-05-28;3109.0626;Storengy;Saline
2014-07-21;12106.395;Storengy;Serene
2013-01-23;18621.2898;Storengy;Centre
2019-02-02;5432.88888;Storengy;Sediane B
2017-07-27;24186.42162;Storengy;Centre
2013-06-08;3570.2586;Storengy;Saline
2014-07-30;12563.5806;Storengy;Serene
2013-01-28;16501.7934;Storengy;Centre
2019-02-11;3988.94436;Storengy;Sediane B
2017-08-06;25758.19764;Storengy;Centre
2013-06-09;3619.386;Storengy;Saline
2014-08-01;12660.8328;Storengy;Serene
2013-02-01;15676.6536;Storengy;Centre
2019-02-14;3541.28346;Storengy;Sediane B
2017-08-08;26001.62892;Storengy;Centre
2013-06-10;3661.4952;Storengy;Saline
2014-08-06;12885.4152;Storengy;Serene
2013-02-10;12999.7116;Storengy;Centre
2019-02-16;3264.06456;Storengy;Sediane B
2017-08-10;26245.36098;Storengy;Centre
2013-06-11;3700.5966;Storengy;Saline
2014-08-16;13307.5098;Storengy;Serene
2013-02-11;12636.7704;Storengy;Centre
2019-02-23;2184.86592;Storengy;Sediane B
2017-08-14;26947.08072;Storengy;Centre
2013-06-23;4271.076;Storengy;Saline
2014-08-21;13520.061;Storengy;Serene
2013-02-19;9872.6022;Storengy;Centre
2019-02-26;1753.94844;Storengy;Sediane B
2017-08-16;27300.19644;Storengy;Centre
2013-06-24;4318.1982;Storengy;Saline
2014-08-26;13807.8072;Storengy;Serene
2013-02-20;9645.012;Storengy;Centre
2019-02-27;1614.28626;Storengy;Sediane B
2017-08-19;27768.81168;Storengy;Centre
2013-06-26;4412.4426;Storengy;Saline
2014-09-01;14131.647;Storengy;Serene
2013-02-28;7228.746;Storengy;Centre
2019-03-02;1341.87984;Storengy;Sediane B
2017-08-22;28169.95194;Storengy;Centre
2013-07-02;4678.1316;Storengy;Saline
2014-09-04;14252.9616;Storengy;Serene
2013-03-23;5114.2626;Storengy;Centre
2019-03-03;1398.1257;Storengy;Sediane B
2017-08-23;28278.73404;Storengy;Centre
2013-07-08;4907.727;Storengy;Saline
2014-09-08;14409.3672;Storengy;Serene
2013-03-30;3945.231;Storengy;Centre
2019-03-11;963.59886;Storengy;Sediane B
2017-08-25;28495.19538;Storengy;Centre
2013-07-16;5197.4784;Storengy;Saline
2014-09-09;14452.479;Storengy;Serene
2013-04-04;3499.074;Storengy;Centre
2019-03-22;763.78068;Storengy;Sediane B
2017-08-31;29288.55276;Storengy;Centre
2013-07-19;5307.7644;Storengy;Saline
2014-09-10;14497.596;Storengy;Serene
2013-04-07;3387.7854;Storengy;Centre
2019-03-25;873.16434;Storengy;Sediane B
2017-09-03;29552.83812;Storengy;Centre
2013-07-20;5344.8606;Storengy;Saline
2014-09-16;14725.1862;Storengy;Serene
2013-04-11;3547.1988;Storengy;Centre
2019-03-27;950.56506;Storengy;Sediane B
2017-09-20;29844.3942;Storengy;Centre
2013-07-26;5565.4326;Storengy;Saline
2014-09-23;14988.87;Storengy;Serene
2013-04-19;5212.5174;Storengy;Centre
2019-04-01;1279.21734;Storengy;Sediane B
2017-09-24;29925.00324;Storengy;Centre
2013-07-28;5633.6094;Storengy;Saline
2014-09-25;15052.0338;Storengy;Serene
2013-04-20;5350.8762;Storengy;Centre
2019-04-10;1912.15872;Storengy;Sediane B
2017-09-26;29832.96456;Storengy;Centre
2013-08-07;6048.6858;Storengy;Saline
2014-09-26;15076.0962;Storengy;Serene
2013-04-21;5495.2506;Storengy;Centre
2019-04-19;2537.98164;Storengy;Sediane B
2017-10-10;30174.2496;Storengy;Centre
2013-08-08;6094.8054;Storengy;Saline
2014-10-05;15425.001;Storengy;Serene
2013-04-25;6419.6478;Storengy;Centre
2019-04-30;2919.0699;Storengy;Sediane B
2017-10-19;30251.04876;Storengy;Centre
2013-08-18;6572.043;Storengy;Saline
2014-10-19;15794.9604;Storengy;Serene
2013-04-27;6923.9556;Storengy;Centre
2019-05-06;3422.27484;Storengy;Sediane B
2017-10-20;30266.58906;Storengy;Centre
2013-08-24;6825.7008;Storengy;Saline
2014-10-27;15841.08;Storengy;Serene
2013-04-29;7255.8162;Storengy;Centre
2019-05-13;3866.82768;Storengy;Sediane B
2017-10-21;30315.31542;Storengy;Centre
2013-08-25;6865.8048;Storengy;Saline
2014-10-30;15751.8486;Storengy;Serene
2013-05-26;13506.0246;Storengy;Centre
2019-05-15;3866.82768;Storengy;Sediane B
2017-10-26;30320.82972;Storengy;Centre
2013-08-28;6984.1116;Storengy;Saline
2014-11-11;15238.5174;Storengy;Serene
2013-05-28;13781.7396;Storengy;Centre
2019-05-17;3866.82768;Storengy;Sediane B
2017-11-03;30110.68476;Storengy;Centre
2013-09-02;7205.6862;Storengy;Saline
2014-11-15;14975.8362;Storengy;Serene
2013-06-01;14534.6922;Storengy;Centre
2019-05-26;3866.82768;Storengy;Sediane B
2017-11-18;27685.09458;Storengy;Centre
2013-09-05;7357.0788;Storengy;Saline
2014-11-16;14919.6906;Storengy;Serene
2013-06-04;15204.429;Storengy;Centre
2019-05-27;3866.82768;Storengy;Sediane B
2017-11-19;27498.8115;Storengy;Centre
2013-09-10;7595.6976;Storengy;Saline
2014-11-17;14850.5112;Storengy;Serene
2013-06-10;16750.4382;Storengy;Centre
2019-05-31;3866.82768;Storengy;Sediane B
2017-11-21;27083.43432;Storengy;Centre
2013-09-14;7727.0382;Storengy;Saline
2014-11-30;14020.3584;Storengy;Serene
2013-06-20;19259.946;Storengy;Centre
2019-06-07;4611.4587;Storengy;Sediane B
2017-11-23;26779.34574;Storengy;Centre
2013-09-17;7821.2826;Storengy;Saline
2014-12-01;13869.9684;Storengy;Serene
2013-06-26;20918.2464;Storengy;Centre
2019-06-09;4816.9917;Storengy;Sediane B
2017-11-24;26599.07826;Storengy;Centre
2013-09-26;8068.9248;Storengy;Saline
2014-12-05;13338.5904;Storengy;Serene
2013-07-06;23537.0376;Storengy;Centre
2019-06-16;5537.8611;Storengy;Sediane B
2017-11-28;25659.34128;Storengy;Centre
2013-09-27;8098.0002;Storengy;Saline
2014-12-10;12586.6404;Storengy;Serene
2013-07-16;25960.3218;Storengy;Centre
2019-06-18;5747.4045;Storengy;Sediane B
2017-12-09;22631.6898;Storengy;Centre
2013-10-05;8297.5176;Storengy;Saline
2014-12-18;11376.5022;Storengy;Serene
2013-08-23;35129.0988;Storengy;Centre
2019-07-04;7111.9431;Storengy;Sediane B
2017-12-13;21439.69866;Storengy;Centre
2013-10-06;8296.515;Storengy;Saline
2014-12-27;10023.9948;Storengy;Serene
2013-08-24;35405.8164;Storengy;Centre
2019-07-05;7192.1511;Storengy;Sediane B
2017-12-23;18751.02624;Storengy;Centre
2013-10-08;8309.5488;Storengy;Saline
2015-01-01;9316.1592;Storengy;Serene
2013-09-01;37497.24;Storengy;Centre
2019-07-06;7292.4111;Storengy;Sediane B
2017-12-25;18467.79174;Storengy;Centre
2013-10-11;8310.5514;Storengy;Saline
2015-01-08;8315.5644;Storengy;Serene
2013-09-04;38148.93;Storengy;Centre
2019-07-08;7492.9311;Storengy;Sediane B
2017-12-27;18034.96932;Storengy;Centre
2013-10-14;8320.5774;Storengy;Saline
2015-01-09;8187.2316;Storengy;Serene
2013-09-05;38366.4942;Storengy;Centre
2019-07-15;8094.4911;Storengy;Sediane B
2017-12-28;17778.90528;Storengy;Centre
2013-10-16;8311.554;Storengy;Saline
2015-01-19;6848.7606;Storengy;Serene
2013-10-08;42441.0606;Storengy;Centre
2019-07-16;8174.6991;Storengy;Sediane B
2010-11-10;21337.34317;Storengy;Serene
2013-10-19;8341.632;Storengy;Saline
2015-02-03;5588.4924;Storengy;Serene
2013-10-09;42470.136;Storengy;Centre
2019-07-29;9096.89058;Storengy;Sediane B
2010-11-11;21191.29513;Storengy;Serene
2013-10-20;8366.697;Storengy;Saline
2015-02-11;4962.87;Storengy;Serene
2013-10-16;42633.5598;Storengy;Centre
2019-01-01;9597.58902;Storengy;Serene
2010-11-16;20971.88658;Storengy;Serene
2013-10-21;8368.7022;Storengy;Saline
2015-02-12;4930.7868;Storengy;Serene
2013-10-22;43013.5452;Storengy;Centre
2019-01-08;8536.53744;Storengy;Serene
2010-11-25;19919.82857;Storengy;Serene
2013-10-30;8519.0922;Storengy;Saline
2015-02-16;4697.181;Storengy;Serene
2013-10-24;43212.06;Storengy;Centre
2019-01-09;8399.38176;Storengy;Serene
2010-11-26;19726.74223;Storengy;Serene
2013-11-07;8493.0246;Storengy;Saline
2015-02-19;4520.7234;Storengy;Serene
2013-11-02;43520.8608;Storengy;Centre
2019-01-10;8275.36014;Storengy;Serene
2010-11-27;19534.33963;Storengy;Serene
2013-11-10;8486.0064;Storengy;Saline
2015-02-20;4459.5648;Storengy;Serene
2013-11-06;43274.2212;Storengy;Centre
2019-01-13;7908.80958;Storengy;Serene
2010-11-29;19165.32638;Storengy;Serene
2013-11-22;7962.6492;Storengy;Saline
2015-02-22;4302.1566;Storengy;Serene
2013-11-11;43175.9664;Storengy;Centre
2019-01-22;6862.89726;Storengy;Serene
2010-12-04;17993.05064;Storengy;Serene
2013-11-28;7121.4678;Storengy;Saline
2015-03-02;3654.477;Storengy;Serene
2013-11-12;43080.7194;Storengy;Centre
2019-01-29;6102.42516;Storengy;Serene
2010-12-08;17107.28197;Storengy;Serene
2013-12-02;7028.226;Storengy;Saline
2015-03-04;3473.0064;Storengy;Serene
2013-11-13;43008.5322;Storengy;Centre
2019-02-11;4813.78338;Storengy;Serene
2010-12-10;16634.90556;Storengy;Serene
2013-12-09;6860.7918;Storengy;Saline
2015-03-05;3379.7646;Storengy;Serene
2013-11-17;42226.5042;Storengy;Centre
2019-02-17;4469.18976;Storengy;Serene
2010-12-14;15968.86903;Storengy;Serene
2013-12-13;6833.7216;Storengy;Saline
2015-03-08;3128.112;Storengy;Serene
2013-11-26;40131.0702;Storengy;Centre
2019-02-20;4352.7879;Storengy;Serene
2010-12-18;15027.83682;Storengy;Serene
2013-12-14;6831.7164;Storengy;Saline
2015-03-10;2955.6648;Storengy;Serene
2013-12-06;36306.1512;Storengy;Centre
2019-02-24;4243.90554;Storengy;Serene
2010-12-25;13581.82433;Storengy;Serene
2013-12-15;6825.7008;Storengy;Saline
2015-03-21;2041.2936;Storengy;Serene
2013-12-09;35099.0208;Storengy;Centre
2019-02-28;4237.88994;Storengy;Serene
2011-01-05;12098.85346;Storengy;Serene
2013-12-17;6816.6774;Storengy;Saline
2015-03-26;1621.2042;Storengy;Serene
2013-12-12;33780.6018;Storengy;Centre
2019-03-06;4365.22014;Storengy;Serene
2011-01-14;10808.57073;Storengy;Serene
2013-12-21;6980.1012;Storengy;Saline
2015-04-01;1410.6582;Storengy;Serene
2013-12-15;32594.526;Storengy;Centre
2019-03-07;4356.49752;Storengy;Serene
2011-01-21;9684.874843;Storengy;Serene
2013-12-22;7029.2286;Storengy;Saline
2015-04-04;1438.731;Storengy;Serene
2013-12-18;31488.6582;Storengy;Centre
2019-03-08;4389.68358;Storengy;Serene
2011-01-28;8423.585233;Storengy;Serene
2013-12-24;7103.421;Storengy;Saline
2015-04-05;1457.7804;Storengy;Serene
2013-12-19;31118.6988;Storengy;Centre
2019-03-10;4435.10136;Storengy;Serene
2011-01-29;8235.862678;Storengy;Serene
2014-01-04;7372.1178;Storengy;Saline
2015-04-07;1461.7908;Storengy;Serene
2013-12-21;30329.6526;Storengy;Centre
2019-03-11;4420.56366;Storengy;Serene
2011-02-02;7537.863305;Storengy;Serene
2014-01-05;7412.2218;Storengy;Saline
2015-04-08;1464.7986;Storengy;Serene
2013-12-22;30067.974;Storengy;Centre
2019-03-15;4202.99946;Storengy;Serene
2011-02-06;7077.802123;Storengy;Serene
2014-01-06;7440.2946;Storengy;Saline
2015-04-15;1493.874;Storengy;Serene
2013-12-27;28590.1416;Storengy;Centre
2019-03-16;4232.37564;Storengy;Serene
2011-02-15;6021.950669;Storengy;Serene
2014-01-09;7442.2998;Storengy;Saline
2015-04-18;1543.0014;Storengy;Serene
2013-12-29;28168.047;Storengy;Centre
2019-03-17;4272.68016;Storengy;Serene
2011-02-17;5753.034201;Storengy;Serene
2014-01-16;7510.4766;Storengy;Saline
2015-04-20;1596.1392;Storengy;Serene
2014-01-11;25802.9136;Storengy;Centre
2019-03-18;4232.07486;Storengy;Serene
2011-02-25;4881.897507;Storengy;Serene
2014-01-21;7569.63;Storengy;Saline
2015-05-01;1850.7996;Storengy;Serene
2014-01-19;23784.6798;Storengy;Centre
2019-03-21;4099.6314;Storengy;Serene
2011-02-26;4834.590105;Storengy;Serene
2014-01-29;7698.9654;Storengy;Saline
2015-05-04;2075.382;Storengy;Serene
2014-01-20;23435.775;Storengy;Centre
2019-03-29;4252.12686;Storengy;Serene
2011-02-27;4775.758353;Storengy;Serene
2014-01-31;7675.9056;Storengy;Saline
2015-05-11;2499.4818;Storengy;Serene
2014-01-28;20585.3832;Storengy;Centre
2019-04-01;4386.67578;Storengy;Serene
2011-03-06;3864.475547;Storengy;Serene
2014-02-06;7591.6872;Storengy;Saline
2015-05-22;3315.5982;Storengy;Serene
2014-01-31;19501.5726;Storengy;Centre
2019-04-05;4561.93026;Storengy;Serene
2011-03-07;3745.702219;Storengy;Serene
2014-02-09;7619.76;Storengy;Saline
2015-05-29;3797.8488;Storengy;Serene
2014-02-03;18766.6668;Storengy;Centre
2019-04-26;6065.32896;Storengy;Serene
2011-03-09;3590.422976;Storengy;Serene
2014-02-20;7621.7652;Storengy;Saline
2015-06-04;4486.635;Storengy;Serene
2014-02-18;14108.5872;Storengy;Centre
2019-04-29;6231.6603;Storengy;Serene
2011-03-15;3867.440312;Storengy;Serene
2014-02-25;7553.5884;Storengy;Saline
2015-06-06;4757.337;Storengy;Serene
2014-02-23;13290.4656;Storengy;Centre
2019-05-02;6400.49814;Storengy;Serene
2011-03-16;3944.706737;Storengy;Serene
2014-03-12;7408.2114;Storengy;Saline
2015-06-09;5130.3042;Storengy;Serene
2014-03-02;12119.4288;Storengy;Centre
2019-05-06;6563.82168;Storengy;Serene
2011-03-18;3919.038087;Storengy;Serene
2014-03-24;7424.253;Storengy;Saline
2015-06-11;5357.8944;Storengy;Serene
2014-03-17;9599.895;Storengy;Centre
2019-05-14;6781.18536;Storengy;Serene
2011-03-29;4369.525685;Storengy;Serene
2014-03-28;7382.1438;Storengy;Saline
2015-06-17;5940.405;Storengy;Serene
2014-03-28;9489.609;Storengy;Centre
2019-05-17;6881.24484;Storengy;Serene
2011-04-06;5587.143125;Storengy;Serene
2014-04-08;7674.903;Storengy;Saline
2015-06-24;6613.1496;Storengy;Serene
2014-04-14;12204.6498;Storengy;Centre
2019-05-20;7111.74258;Storengy;Serene
2011-04-07;5805.589901;Storengy;Serene
2014-04-19;7994.7324;Storengy;Saline
2015-06-30;7257.8214;Storengy;Serene
2014-04-16;12573.6066;Storengy;Centre
2019-05-21;7183.1277;Storengy;Serene
2011-04-15;7180.308109;Storengy;Serene
2014-04-20;8056.8936;Storengy;Saline
2015-07-06;7892.4672;Storengy;Serene
2014-04-18;13069.8936;Storengy;Centre
2019-05-23;7348.5567;Storengy;Serene
2011-04-17;7558.260238;Storengy;Serene
2014-04-22;8157.1536;Storengy;Saline
2015-07-07;7996.7376;Storengy;Serene
2014-04-21;13824.8514;Storengy;Centre
2019-05-25;7538.85018;Storengy;Serene
2011-04-19;7991.288977;Storengy;Serene
2014-04-27;8347.6476;Storengy;Saline
2015-07-08;8109.0288;Storengy;Serene
2014-04-25;14839.4826;Storengy;Centre
2019-05-30;8019.59688;Storengy;Serene
2011-04-21;8432.254505;Storengy;Serene
2014-04-29;8327.5956;Storengy;Saline
2015-07-10;8347.6476;Storengy;Serene
2014-04-27;15300.6786;Storengy;Centre
2019-06-09;8951.91462;Storengy;Serene
2011-04-23;8867.037013;Storengy;Serene
2014-05-01;8325.5904;Storengy;Saline
2015-07-13;8735.6538;Storengy;Serene
2014-05-01;15938.3322;Storengy;Centre
2019-06-10;9047.56266;Storengy;Serene
2011-05-02;10321.27063;Storengy;Serene
2014-05-02;8325.5904;Storengy;Saline
2015-07-16;9022.3974;Storengy;Serene
2014-05-05;16569.9702;Storengy;Centre
2019-06-12;9172.08558;Storengy;Serene
2011-05-07;10743.31538;Storengy;Serene
2014-05-05;8325.5904;Storengy;Saline
2015-07-18;9274.05;Storengy;Serene
2014-05-08;17116.3872;Storengy;Centre
2019-06-18;9615.4353;Storengy;Serene
2011-05-17;12339.7847;Storengy;Serene
2014-05-11;8333.6112;Storengy;Saline
2015-07-20;9491.6142;Storengy;Serene
2014-05-10;17488.3518;Storengy;Centre
2019-06-19;9687.82302;Storengy;Serene
2011-05-24;13492.02149;Storengy;Serene
2014-05-15;8338.6242;Storengy;Saline
2015-07-22;9662.0562;Storengy;Serene
2014-05-12;17766.072;Storengy;Centre
2019-06-28;10365.3801;Storengy;Serene
2011-05-25;13692.66644;Storengy;Serene
2014-05-19;8340.6294;Storengy;Saline
2015-08-03;10957.4154;Storengy;Serene
2014-05-14;18054.8208;Storengy;Centre
2019-07-03;10738.14678;Storengy;Serene
2011-05-29;14531.97162;Storengy;Serene
2014-05-22;8367.6996;Storengy;Saline
2015-08-04;11043.639;Storengy;Serene
2014-06-02;21385.458;Storengy;Centre
2019-07-06;10963.63152;Storengy;Serene
2011-05-31;14850.54289;Storengy;Serene
2014-05-23;8375.7204;Storengy;Saline
2015-08-06;11212.0758;Storengy;Serene
2014-06-07;22251.7044;Storengy;Centre
2019-07-08;11100.7872;Storengy;Serene
2011-06-03;15299.27929;Storengy;Serene
2014-05-27;8404.7958;Storengy;Saline
2015-08-17;12229.7148;Storengy;Serene
2014-06-12;23283.3798;Storengy;Centre
2019-07-12;11397.85758;Storengy;Serene
2011-06-04;15412.10883;Storengy;Serene
2014-05-28;8413.8192;Storengy;Saline
2015-08-18;12281.85;Storengy;Serene
2014-06-15;23782.6746;Storengy;Centre
2019-07-16;11680.99182;Storengy;Serene
2011-06-09;15659.28446;Storengy;Serene
2014-05-31;8461.944;Storengy;Saline
2015-08-25;12698.9316;Storengy;Serene
2014-06-25;25746.768;Storengy;Centre
2019-08-04;10587.15522;Storengy;Saline
2011-06-12;15738.9932;Storengy;Serene
2014-06-05;8647.425;Storengy;Saline
2015-08-26;12741.0408;Storengy;Serene
2014-07-14;29101.4676;Storengy;Centre
2019-08-09;10754.28864;Storengy;Saline
2011-06-14;15954.39785;Storengy;Serene
2014-06-07;8697.555;Storengy;Saline
2015-08-28;12812.2254;Storengy;Serene
2014-07-25;32037.0804;Storengy;Centre
2019-08-19;11043.73926;Storengy;Saline
2011-06-17;16370.18405;Storengy;Serene
2014-06-08;8722.62;Storengy;Saline
2015-08-31;13026.7818;Storengy;Serene
2014-08-10;36271.0602;Storengy;Centre
2019-08-23;11076.42402;Storengy;Saline
2011-06-22;16981.68794;Storengy;Serene
2014-06-09;8722.62;Storengy;Saline
2015-09-05;13354.632;Storengy;Serene
2014-08-11;36530.7336;Storengy;Centre
2019-08-24;11076.7248;Storengy;Saline
2011-06-26;17461.11989;Storengy;Serene
2014-06-12;8720.6148;Storengy;Saline
2015-09-06;13417.7958;Storengy;Serene
2014-08-17;37767.942;Storengy;Centre
2019-08-03;10152.22734;Storengy;Sediane
2011-07-05;18488.31525;Storengy;Serene
2014-06-22;8743.6746;Storengy;Saline
2015-09-14;13996.296;Storengy;Serene
2014-08-25;39429.2502;Storengy;Centre
2019-08-06;10256.49774;Storengy;Sediane
2011-07-11;18973.89589;Storengy;Serene
2014-06-30;8858.9736;Storengy;Saline
2015-09-18;14231.907;Storengy;Serene
2014-08-27;39846.3318;Storengy;Centre
2019-08-09;10773.9396;Storengy;Sediane
2011-07-12;19088.55901;Storengy;Serene
2014-07-06;8974.2726;Storengy;Saline
2015-09-24;14583.8196;Storengy;Serene
2014-09-01;40809.8304;Storengy;Centre
2019-08-15;10867.08114;Storengy;Sediane
2011-07-13;19169.69484;Storengy;Serene
2014-07-14;9195.8472;Storengy;Saline
2015-09-28;14802.3864;Storengy;Serene
2014-09-09;42254.577;Storengy;Centre
2019-08-16;10940.8725;Storengy;Sediane
2011-07-14;19299.84303;Storengy;Serene
2014-07-18;9290.0916;Storengy;Saline
2015-09-29;14845.4982;Storengy;Serene
2014-09-21;43629.1416;Storengy;Centre
2019-08-24;11393.14536;Storengy;Sediane
2011-07-15;19386.26452;Storengy;Serene
2014-07-19;9329.193;Storengy;Saline
2015-10-06;14844.4956;Storengy;Serene
2014-09-26;43488.7776;Storengy;Centre
2019-08-01;9306.53424;Storengy;Sediane B
2011-07-17;19532.00894;Storengy;Serene
2014-07-20;9367.2918;Storengy;Saline
2015-10-07;14903.649;Storengy;Serene
2014-10-03;43824.6486;Storengy;Centre
2019-08-08;9641.20212;Storengy;Sediane B
2011-07-22;19929.20893;Storengy;Serene
2014-07-25;9548.7624;Storengy;Saline
2015-10-08;14934.7296;Storengy;Serene
2014-10-08;44003.1114;Storengy;Centre
2019-08-13;9849.74292;Storengy;Sediane B
2011-07-24;20075.53202;Storengy;Serene
2014-07-28;9657.0432;Storengy;Saline
2015-10-10;15019.9506;Storengy;Serene
2014-10-12;44471.3256;Storengy;Centre
2019-08-18;10192.63212;Storengy;Sediane B
2011-07-26;20243.01095;Storengy;Serene
2014-08-08;10066.104;Storengy;Saline
2015-10-12;15123.2184;Storengy;Serene
2014-10-13;44586.6246;Storengy;Centre
2019-08-20;10323.97272;Storengy;Sediane B
2011-07-27;20340.22735;Storengy;Serene
2014-08-18;10259.6058;Storengy;Saline
2015-10-18;15049.026;Storengy;Serene
2014-10-14;44673.8508;Storengy;Centre
2019-08-27;10719.2979;Storengy;Sediane B
2011-08-01;20926.71688;Storengy;Serene
2014-08-24;10273.6422;Storengy;Saline
2015-10-19;15021.9558;Storengy;Serene
2014-10-19;45160.1118;Storengy;Centre
2019-08-05;12999.31056;Storengy;Serene
2011-08-02;20981.02157;Storengy;Serene
2014-08-27;10278.6552;Storengy;Saline
2015-10-25;14721.1758;Storengy;Serene
2014-10-21;45380.6838;Storengy;Centre
2019-08-09;13238.8317;Storengy;Serene
2011-08-03;21025.32548;Storengy;Serene
2014-09-12;10600.4898;Storengy;Saline
2015-11-02;14230.9044;Storengy;Serene
2014-10-24;45437.832;Storengy;Centre
2019-08-19;13899.44484;Storengy;Serene
2011-08-12;21487.34753;Storengy;Serene
2014-09-21;10764.9162;Storengy;Saline
2015-11-04;14066.478;Storengy;Serene
2014-10-26;45610.2792;Storengy;Centre
2019-08-29;14393.52612;Storengy;Serene
2011-08-15;21598.42543;Storengy;Serene
2014-09-27;10774.9422;Storengy;Saline
2015-11-05;13999.3038;Storengy;Serene
2014-11-02;45939.132;Storengy;Centre
2019-08-08;41656.12506;Storengy;Centre
2011-08-19;21849.63524;Storengy;Serene
2014-10-05;10870.1892;Storengy;Saline
2015-11-12;13680.477;Storengy;Serene
2014-11-07;45555.1362;Storengy;Centre
2019-08-13;42592.75398;Storengy;Centre
2011-08-20;21917.6599;Storengy;Serene
2014-10-11;10950.3972;Storengy;Saline
2015-11-22;12999.7116;Storengy;Serene
2014-11-09;45485.9568;Storengy;Centre
2019-08-15;43216.17066;Storengy;Centre
2011-08-23;22111.98477;Storengy;Serene
2014-10-15;10996.5168;Storengy;Saline
2015-11-23;12855.3372;Storengy;Serene
2014-11-25;43448.6736;Storengy;Centre
2019-08-20;44296.77294;Storengy;Centre
2011-08-29;22392.43981;Storengy;Serene
2014-10-21;11016.5688;Storengy;Saline
2015-12-06;11372.4918;Storengy;Serene
2014-11-28;42947.3736;Storengy;Centre
2019-08-22;44761.077;Storengy;Centre
2011-09-03;22586.88382;Storengy;Serene
2014-10-25;11014.5636;Storengy;Saline
2015-12-08;11126.8548;Storengy;Serene
2014-12-05;40833.8928;Storengy;Centre
2019-08-23;43525.67328;Storengy;Centre
2011-09-05;22703.20634;Storengy;Serene
2014-10-26;11014.5636;Storengy;Saline
2015-12-09;10979.4726;Storengy;Serene
2014-12-07;40304.52;Storengy;Centre
2019-08-25;43844.09904;Storengy;Centre
2011-09-08;22808.47835;Storengy;Serene
2014-11-04;10973.457;Storengy;Saline
2015-12-10;10833.093;Storengy;Serene
2014-12-11;39053.2752;Storengy;Centre
2019-08-26;43955.68842;Storengy;Centre
2011-09-09;22814.93482;Storengy;Serene
2014-11-10;10999.5246;Storengy;Saline
2015-12-18;9801.4176;Storengy;Serene
2014-12-18;37047.0726;Storengy;Centre
2019-09-09;11164.55256;Storengy;Saline
2011-09-22;23322.18125;Storengy;Serene
2014-11-17;11039.6286;Storengy;Saline
2015-12-19;9732.2382;Storengy;Serene
2014-12-20;36564.822;Storengy;Centre
2019-09-10;11175.88194;Storengy;Saline
2011-10-06;23902.54747;Storengy;Serene
2014-11-20;11044.6416;Storengy;Saline
